PaperlessBilling,StreamingTV,PaymentMethod,gender,OnlineBackup,TotalCharges,SeniorCitizen,PhoneService,Contract,Dependents,tenure,InternetService,ChargeRatio,OnlineSecurity,TechSupport,StreamingMovies,Partner,DeviceProtection,MultipleLines,MonthlyCharges,customerID,InternetSeniorContract,Churn,Pred_Churn,Pred_Churn_Prod
False,False,Mailed check,Male,False,44.45,0,Yes,Month-to-month,False,1,DSL,44.45,False,False,False,False,False,No,44.45,5858-EAFCZ,DSL0Month-to-month,No,Yes,0.603581318525962
True,True,Electronic check,Female,True,7266.95,0,Yes,One year,True,64,Fiber optic,113.54609375,False,True,True,True,True,Yes,111.45,1135-HIORI,Fiber optic0One year,No,Yes,0.5679688912500607
False,False,Credit card (automatic),Female,False,1131.3,0,No,Month-to-month,True,39,DSL,29.007692307692306,False,False,False,False,True,No phone service,30.1,5202-IVJNU,DSL0Month-to-month,Yes,Yes,0.5129360218249288
True,False,Credit card (automatic),Female,False,48.6,0,Yes,Month-to-month,False,1,DSL,48.6,True,False,False,False,False,No,48.6,1794-HBQTJ,DSL0Month-to-month,Yes,Yes,0.7207054854288789
False,False,Mailed check,Male,False,19.7,0,Yes,Month-to-month,True,1,No,19.7,False,False,False,True,False,No,19.7,0247-SLUJI,No0Month-to-month,No,Yes,0.534509259820568
True,True,Electronic check,Female,False,1400.3,1,Yes,Month-to-month,False,15,Fiber optic,93.35333333333332,False,False,True,False,False,No,91.5,9402-ORRAH,Fiber optic1Month-to-month,No,Yes,0.8550185594799409
True,False,Credit card (automatic),Female,False,958.25,0,Yes,Month-to-month,False,12,Fiber optic,79.85416666666667,False,True,False,False,False,Yes,79.55,2694-CIUMO,Fiber optic0Month-to-month,No,Yes,0.583104146540666
True,True,Electronic check,Female,False,964.35,0,Yes,Month-to-month,True,10,Fiber optic,96.435,False,True,False,False,True,No,91.1,6818-DJXAA,Fiber optic0Month-to-month,No,Yes,0.7277950499391477
True,False,Electronic check,Male,False,1737.45,0,Yes,Month-to-month,False,21,Fiber optic,82.7357142857143,False,False,True,False,False,Yes,84.1,5628-FCGYG,Fiber optic0Month-to-month,No,Yes,0.7639590863405614
False,False,Electronic check,Male,False,245.15,0,Yes,Month-to-month,False,4,DSL,61.2875,True,False,False,False,True,No,56.75,8388-FYNPZ,DSL0Month-to-month,No,Yes,0.732551336109123
True,False,Mailed check,Male,False,69.9,0,Yes,Month-to-month,True,1,Fiber optic,69.9,False,False,False,True,False,No,69.9,1062-LHZOD,Fiber optic0Month-to-month,Yes,Yes,0.8452448259473342
True,False,Electronic check,Female,False,160.75,0,Yes,Month-to-month,False,2,Fiber optic,80.375,False,False,False,False,True,No,75.8,5159-YFPKQ,Fiber optic0Month-to-month,Yes,Yes,0.9069547084357241
False,True,Electronic check,Male,True,357.6,0,Yes,Month-to-month,False,6,DSL,59.6,False,False,False,False,False,No,59.45,6218-KNUBD,DSL0Month-to-month,No,Yes,0.5487541118078558
True,True,Bank transfer (automatic),Male,True,3410.0,0,Yes,Month-to-month,True,34,Fiber optic,100.29411764705883,False,False,True,True,False,Yes,97.7,4947-DSMXK,Fiber optic0Month-to-month,No,Yes,0.7560508492535016
False,True,Electronic check,Male,False,143.65,0,Yes,Month-to-month,False,2,Fiber optic,71.825,False,False,False,False,False,No,79.0,7198-GLXTC,Fiber optic0Month-to-month,Yes,Yes,0.9239418207598411
True,False,Electronic check,Female,False,412.5,0,Yes,Month-to-month,False,5,Fiber optic,82.5,False,False,True,False,False,No,80.0,6941-PMGEP,Fiber optic0Month-to-month,Yes,Yes,0.8947349923878448
True,True,Electronic check,Female,False,146.9,0,Yes,Month-to-month,False,2,DSL,73.45,True,False,True,False,False,No,70.75,3866-MDTUB,DSL0Month-to-month,Yes,Yes,0.7433814462362536
True,True,Electronic check,Male,False,1235.55,0,Yes,Month-to-month,False,14,Fiber optic,88.25357142857142,False,False,False,True,False,Yes,86.1,7508-MYBOG,Fiber optic0Month-to-month,Yes,Yes,0.835331435120721
True,False,Electronic check,Female,False,49.9,0,Yes,Month-to-month,False,1,DSL,49.9,False,True,False,False,False,No,49.9,1536-HBSWP,DSL0Month-to-month,No,Yes,0.8134894581171007
True,False,Mailed check,Female,False,1175.85,0,No,Month-to-month,False,35,DSL,33.59571428571428,False,True,False,False,True,No phone service,33.45,2946-KIQSP,DSL0Month-to-month,No,Yes,0.5356436780726362
True,True,Electronic check,Male,False,477.7,1,Yes,Month-to-month,False,5,Fiber optic,95.53999999999999,False,False,True,False,False,No,89.5,1724-BQUHA,Fiber optic1Month-to-month,Yes,Yes,0.9542890693718054
True,False,Credit card (automatic),Female,False,270.7,0,Yes,Month-to-month,False,3,Fiber optic,90.23333333333333,False,False,False,False,False,Yes,75.1,2276-YDAVZ,Fiber optic0Month-to-month,Yes,Yes,0.9033482131089319
False,False,Bank transfer (automatic),Female,False,2423.4,0,Yes,Month-to-month,False,27,Fiber optic,89.75555555555556,False,False,True,True,True,Yes,90.15,1173-NOEYG,Fiber optic0Month-to-month,No,Yes,0.626603305127368
True,True,Credit card (automatic),Female,True,6205.5,1,Yes,One year,False,58,Fiber optic,106.99137931034483,True,True,True,True,False,No,105.5,0193-ESZXP,Fiber optic1One year,Yes,Yes,0.6663510183496638
True,False,Bank transfer (automatic),Male,False,321.9,0,Yes,Month-to-month,False,4,Fiber optic,80.475,False,False,False,False,True,No,74.8,2984-MIIZL,Fiber optic0Month-to-month,Yes,Yes,0.8422496293193423
True,True,Bank transfer (automatic),Female,False,1879.25,0,Yes,Month-to-month,False,20,Fiber optic,93.9625,True,False,False,False,False,Yes,89.1,5626-MGTUK,Fiber optic0Month-to-month,No,Yes,0.6482778012479583
True,False,Electronic check,Female,True,60.0,0,Yes,Month-to-month,True,1,DSL,60.0,True,True,False,False,False,No,60.0,4797-AXPXK,DSL0Month-to-month,Yes,Yes,0.693573990695009
False,False,Electronic check,Female,False,111.4,0,Yes,Month-to-month,False,2,DSL,55.7,False,False,True,False,True,No,60.85,3995-WFCSM,DSL0Month-to-month,No,Yes,0.7461678849051121
True,False,Bank transfer (automatic),Male,True,2344.5,0,Yes,One year,True,31,DSL,75.62903225806451,True,True,True,True,False,Yes,75.25,6663-JOCQO,DSL0One year,No,Yes,0.6338442431898131
True,True,Credit card (automatic),Male,True,1165.55,0,No,Month-to-month,False,20,DSL,58.277499999999996,True,True,False,False,True,No phone service,55.0,7395-XWZOY,DSL0Month-to-month,No,Yes,0.5184689371475198
True,True,Credit card (automatic),Female,True,1430.25,0,Yes,Month-to-month,True,16,Fiber optic,89.390625,False,False,False,True,True,No,89.45,2311-QYMUQ,Fiber optic0Month-to-month,Yes,Yes,0.7047488613058966
True,True,Electronic check,Male,False,2162.6,0,Yes,Month-to-month,False,22,Fiber optic,98.3,False,False,True,False,False,Yes,95.1,5382-SOYZL,Fiber optic0Month-to-month,No,Yes,0.8409521288337807
True,False,Electronic check,Male,True,1233.4,1,Yes,Month-to-month,False,17,Fiber optic,72.5529411764706,False,False,False,True,False,No,76.45,2528-HFYZX,Fiber optic1Month-to-month,Yes,Yes,0.742711256737482
True,False,Electronic check,Female,False,303.7,1,Yes,Month-to-month,False,4,Fiber optic,75.925,True,False,False,False,False,Yes,80.25,1251-STYSZ,Fiber optic1Month-to-month,No,Yes,0.9198872693885819
True,False,Mailed check,Male,False,214.4,0,Yes,Month-to-month,False,3,Fiber optic,71.46666666666667,True,True,False,False,False,No,82.3,0641-EVBOJ,Fiber optic0Month-to-month,No,Yes,0.5518399068547878
True,False,Electronic check,Female,True,1340.1,0,Yes,Month-to-month,False,16,Fiber optic,83.75625,False,False,True,False,False,No,86.25,5989-PGKJB,Fiber optic0Month-to-month,No,Yes,0.7276019649488191
True,True,Electronic check,Female,False,4707.1,0,Yes,Month-to-month,False,47,Fiber optic,100.15106382978725,False,False,True,True,True,Yes,100.5,0434-CSFON,Fiber optic0Month-to-month,No,Yes,0.7935688370508174
True,False,Electronic check,Male,True,385.0,0,Yes,Month-to-month,True,5,Fiber optic,77.0,False,False,False,True,False,Yes,80.15,7693-LCKZL,Fiber optic0Month-to-month,Yes,Yes,0.8831753574425923
True,True,Electronic check,Female,False,2407.3,0,Yes,Month-to-month,False,24,Fiber optic,100.30416666666667,False,False,True,False,True,Yes,98.75,7079-QRCBC,Fiber optic0Month-to-month,Yes,Yes,0.8614478260842965
True,False,Electronic check,Male,True,1901.05,0,Yes,Month-to-month,True,25,Fiber optic,76.042,False,False,False,True,False,No,75.5,1216-JWVUX,Fiber optic0Month-to-month,No,Yes,0.6789190157028142
True,False,Credit card (automatic),Male,True,1459.35,1,No,Month-to-month,False,51,DSL,28.61470588235294,False,False,False,True,False,No phone service,29.45,3256-EZDBI,DSL1Month-to-month,No,Yes,0.5981896915251971
True,True,Electronic check,Male,False,1687.95,0,Yes,Month-to-month,False,18,Fiber optic,93.775,False,False,True,True,False,Yes,94.7,5955-ERIHD,Fiber optic0Month-to-month,Yes,Yes,0.8606260885069777
True,False,Credit card (automatic),Female,False,1302.65,0,Yes,Month-to-month,False,15,Fiber optic,86.84333333333333,True,False,False,False,True,Yes,84.35,5609-IMCGG,Fiber optic0Month-to-month,No,Yes,0.5360463913297769
False,False,Electronic check,Male,False,82.15,0,No,Month-to-month,False,3,DSL,27.383333333333336,False,True,False,False,False,No phone service,30.4,8167-GJLRN,DSL0Month-to-month,No,Yes,0.7816273036145205
True,False,Bank transfer (automatic),Male,True,2265.25,0,Yes,Month-to-month,False,29,Fiber optic,78.11206896551724,False,False,False,True,False,Yes,80.15,4818-DRBQT,Fiber optic0Month-to-month,Yes,Yes,0.6483889230688573
True,False,Electronic check,Male,True,4931.8,1,Yes,Month-to-month,False,54,Fiber optic,91.32962962962964,False,False,True,False,False,Yes,90.05,8058-DMYRU,Fiber optic1Month-to-month,No,Yes,0.6534076866314646
False,True,Electronic check,Male,False,1008.55,0,Yes,Month-to-month,False,10,Fiber optic,100.85499999999999,True,False,True,False,False,Yes,98.55,5138-WVKYJ,Fiber optic0Month-to-month,Yes,Yes,0.8233802728209398
True,False,Electronic check,Male,True,2970.8,1,Yes,Month-to-month,False,32,Fiber optic,92.8375,False,False,True,True,True,Yes,93.5,0674-DGMAQ,Fiber optic1Month-to-month,No,Yes,0.7887045809700384
True,False,Electronic check,Male,False,1873.7,0,Yes,Month-to-month,False,22,Fiber optic,85.16818181818182,False,False,True,True,False,Yes,85.1,9992-RRAMN,Fiber optic0Month-to-month,Yes,Yes,0.7708007347411453
True,True,Electronic check,Female,False,244.65,0,Yes,Month-to-month,False,3,Fiber optic,81.55,False,False,False,False,False,No,79.4,1678-FYZOW,Fiber optic0Month-to-month,Yes,Yes,0.9332128814308749
True,False,Bank transfer (automatic),Male,True,3769.7,0,Yes,Month-to-month,True,46,Fiber optic,81.95,False,False,False,True,False,Yes,80.0,7356-IWLFW,Fiber optic0Month-to-month,No,Yes,0.5758685624713017
True,True,Electronic check,Male,True,489.45,0,Yes,Month-to-month,False,6,Fiber optic,81.575,False,False,False,False,False,No,85.35,3138-BKYAV,Fiber optic0Month-to-month,Yes,Yes,0.8721736046470735
True,True,Bank transfer (automatic),Male,False,5673.7,0,Yes,One year,False,61,Fiber optic,93.01147540983607,False,False,True,True,False,Yes,96.5,0898-XCGTF,Fiber optic0One year,No,Yes,0.6596178401999766
True,False,Electronic check,Female,False,169.8,0,Yes,Month-to-month,False,2,Fiber optic,84.9,False,False,True,False,False,Yes,85.7,1143-NMNQJ,Fiber optic0Month-to-month,Yes,Yes,0.9328390604800307
True,False,Mailed check,Female,False,19.9,0,Yes,Month-to-month,False,1,No,19.9,False,False,False,False,False,No,19.9,4800-VHZKI,No0Month-to-month,Yes,Yes,0.6117969709803871
True,False,Mailed check,Female,False,95.05,0,No,Month-to-month,True,3,DSL,31.683333333333334,False,True,False,True,False,No phone service,31.0,3237-AJGEH,DSL0Month-to-month,Yes,Yes,0.7138110938398594
True,False,Bank transfer (automatic),Female,True,239.05,1,Yes,Month-to-month,False,3,Fiber optic,79.68333333333334,False,False,False,True,False,No,74.6,3411-WLRSQ,Fiber optic1Month-to-month,No,Yes,0.9163851458989455
True,True,Electronic check,Male,False,167.5,0,Yes,Month-to-month,False,2,Fiber optic,83.75,False,True,True,True,False,No,94.2,7218-HKQFK,Fiber optic0Month-to-month,Yes,Yes,0.8927287822934358
True,False,Electronic check,Male,False,1974.8,0,Yes,Month-to-month,True,29,Fiber optic,68.09655172413792,False,False,False,True,False,No,70.75,9722-UJOJR,Fiber optic0Month-to-month,Yes,Yes,0.6407205540497204
True,False,Electronic check,Female,True,1017.35,0,Yes,Month-to-month,False,12,Fiber optic,84.77916666666667,False,False,True,False,False,No,84.6,7517-LDMPS,Fiber optic0Month-to-month,No,Yes,0.7792131057302363
True,True,Bank transfer (automatic),Male,False,1910.6,1,Yes,Month-to-month,False,22,Fiber optic,86.84545454545454,False,True,False,False,False,Yes,90.5,6284-AHOOQ,Fiber optic1Month-to-month,Yes,Yes,0.7362863104273907
False,False,Mailed check,Female,False,19.75,0,Yes,Month-to-month,False,1,No,19.75,False,False,False,False,False,No,19.75,6124-ACRHJ,No0Month-to-month,No,Yes,0.5727250499141574
True,False,Bank transfer (automatic),Male,True,2048.8,0,Yes,Month-to-month,False,24,Fiber optic,85.36666666666667,False,False,False,False,True,Yes,84.85,3737-XBQDD,Fiber optic0Month-to-month,No,Yes,0.6296073258756524
False,True,Electronic check,Male,True,5969.3,1,Yes,One year,True,61,Fiber optic,97.85737704918033,False,False,True,True,False,Yes,99.0,9705-IOVQQ,Fiber optic1One year,No,Yes,0.6014741150724852
True,True,Credit card (automatic),Female,True,5083.55,0,Yes,Month-to-month,False,48,Fiber optic,105.90729166666667,False,True,True,True,False,Yes,105.1,5118-MUEYH,Fiber optic0Month-to-month,No,Yes,0.5761461284045478
False,False,Bank transfer (automatic),Female,True,2015.8,0,Yes,Month-to-month,False,26,Fiber optic,77.53076923076922,False,False,False,True,False,Yes,79.3,6985-HAYWX,Fiber optic0Month-to-month,No,Yes,0.642384314472658
True,True,Electronic check,Female,False,6613.65,0,Yes,One year,False,62,Fiber optic,106.67177419354839,True,True,True,True,True,No,104.3,6341-AEVKX,Fiber optic0One year,No,Yes,0.5128242412907391
True,True,Electronic check,Male,False,2249.95,0,Yes,Month-to-month,False,21,Fiber optic,107.14047619047618,False,True,True,True,True,Yes,106.1,1309-BXVOQ,Fiber optic0Month-to-month,Yes,Yes,0.8227108185537674
False,False,Electronic check,Male,False,141.65,1,Yes,Month-to-month,False,2,Fiber optic,70.825,False,False,False,True,False,No,70.1,5119-NZPTV,Fiber optic1Month-to-month,No,Yes,0.8715789301511238
True,True,Electronic check,Female,False,6982.5,0,Yes,One year,False,70,Fiber optic,99.75,False,False,True,True,True,Yes,97.65,0326-VDYXE,Fiber optic0One year,No,Yes,0.54061121839728
False,True,Mailed check,Male,False,328.95,0,No,Month-to-month,False,9,DSL,36.55,False,True,False,True,False,No phone service,40.65,0836-SEYLU,DSL0Month-to-month,Yes,Yes,0.554779702394826
True,True,Electronic check,Female,False,1060.2,0,Yes,Month-to-month,False,10,Fiber optic,106.02000000000001,False,False,True,False,True,Yes,100.6,2968-SSGAA,Fiber optic0Month-to-month,Yes,Yes,0.9145527357668556
True,False,Mailed check,Male,False,527.9,1,Yes,Month-to-month,False,7,Fiber optic,75.41428571428571,False,False,False,True,False,Yes,74.4,8699-ASUFO,Fiber optic1Month-to-month,Yes,Yes,0.9123296521465641
True,False,Bank transfer (automatic),Male,True,4065.0,0,Yes,Month-to-month,False,47,Fiber optic,86.48936170212765,False,False,False,True,True,Yes,83.35,6173-ITPWD,Fiber optic0Month-to-month,Yes,Yes,0.5549606961414989
True,False,Electronic check,Male,False,69.65,1,Yes,Month-to-month,False,1,Fiber optic,69.65,False,False,False,False,False,No,69.65,8062-YBDOE,Fiber optic1Month-to-month,Yes,Yes,0.9004637979998714
True,False,Electronic check,Male,False,521.35,0,Yes,Month-to-month,False,7,Fiber optic,74.47857142857143,False,False,False,False,False,No,69.55,4291-SHSBH,Fiber optic0Month-to-month,No,Yes,0.7943647523374349
True,True,Electronic check,Female,False,292.8,1,Yes,Month-to-month,False,4,Fiber optic,73.2,False,False,False,False,False,No,78.85,9231-ZJYAM,Fiber optic1Month-to-month,Yes,Yes,0.9030238174857442
False,False,Electronic check,Female,True,50.55,0,Yes,Month-to-month,False,1,DSL,50.55,False,False,False,False,False,No,50.55,6689-KXGBO,DSL0Month-to-month,Yes,Yes,0.6929576410451082
True,False,Electronic check,Male,False,1218.25,1,Yes,Month-to-month,False,16,Fiber optic,76.140625,False,False,True,False,False,No,78.75,1226-IENZN,Fiber optic1Month-to-month,No,Yes,0.808847353765708
True,True,Bank transfer (automatic),Male,False,3694.7,1,Yes,Month-to-month,False,33,Fiber optic,111.96060606060605,True,True,True,True,True,Yes,109.9,0177-PXBAT,Fiber optic1Month-to-month,No,Yes,0.552657785390829
True,True,Electronic check,Male,True,1237.85,1,Yes,Month-to-month,False,13,Fiber optic,95.21923076923076,False,False,True,True,True,No,98.0,0011-IGKFF,Fiber optic1Month-to-month,Yes,Yes,0.7806472393383915
True,True,Electronic check,Female,True,1244.5,0,Yes,Month-to-month,False,13,Fiber optic,95.73076923076923,True,False,False,False,False,Yes,96.65,6821-BUXUX,Fiber optic0Month-to-month,Yes,Yes,0.7580432025731645
True,False,Bank transfer (automatic),Male,False,529.5,0,Yes,Month-to-month,True,7,Fiber optic,75.64285714285714,False,False,False,True,False,No,69.95,3799-ISUZQ,Fiber optic0Month-to-month,Yes,Yes,0.7557844513694612
True,False,Electronic check,Female,True,1111.65,0,Yes,Month-to-month,False,13,Fiber optic,85.51153846153846,False,False,False,False,True,No,79.25,1918-ZBFQJ,Fiber optic0Month-to-month,Yes,Yes,0.7547343622312591
True,True,Credit card (automatic),Female,False,1505.45,0,Yes,Month-to-month,False,15,Fiber optic,100.36333333333333,False,False,True,False,True,No,94.0,6833-JMZYP,Fiber optic0Month-to-month,No,Yes,0.7855865752982271
True,False,Mailed check,Female,False,497.3,0,Yes,Month-to-month,False,7,Fiber optic,71.04285714285714,False,False,False,False,False,No,69.9,0958-YHXGP,Fiber optic0Month-to-month,No,Yes,0.7163882095331269
True,False,Bank transfer (automatic),Male,True,339.9,0,Yes,Month-to-month,False,5,DSL,67.97999999999999,False,True,True,False,False,No,65.6,9761-XUJWD,DSL0Month-to-month,No,Yes,0.5384834821719067
True,True,Electronic check,Male,True,2448.75,0,Yes,Month-to-month,True,25,Fiber optic,97.95,False,False,True,False,False,No,95.9,8393-DLHGA,Fiber optic0Month-to-month,Yes,Yes,0.7794325858146656
True,True,Bank transfer (automatic),Male,False,1242.2,0,Yes,Month-to-month,False,15,Fiber optic,82.81333333333333,True,False,False,False,False,Yes,87.75,9529-OFXHY,Fiber optic0Month-to-month,No,Yes,0.6204327827219968
False,True,Credit card (automatic),Female,True,6440.25,1,Yes,Two year,True,72,DSL,89.44791666666667,True,True,True,True,True,Yes,92.45,8580-QVLOC,DSL1Two year,Yes,Yes,0.5756098807912766
True,False,Mailed check,Female,False,151.3,0,Yes,Month-to-month,False,3,DSL,50.43333333333334,False,False,False,False,False,Yes,50.65,8364-TRMMK,DSL0Month-to-month,Yes,Yes,0.7150548551803497
True,False,Electronic check,Female,False,3807.35,1,Yes,Month-to-month,False,51,Fiber optic,74.65392156862745,True,False,False,True,False,Yes,77.5,9776-CLUJA,Fiber optic1Month-to-month,Yes,Yes,0.7090848593182946
True,True,Electronic check,Male,False,5812.6,1,Yes,Month-to-month,False,58,Fiber optic,100.21724137931035,False,False,True,True,True,Yes,98.7,0946-CLJTI,Fiber optic1Month-to-month,Yes,Yes,0.5965221468532086
True,False,Mailed check,Male,False,45.8,0,Yes,Month-to-month,False,1,DSL,45.8,False,False,False,False,False,No,45.8,5133-POWUA,DSL0Month-to-month,No,Yes,0.688550573172294
False,False,Electronic check,Female,True,131.05,1,No,Month-to-month,False,5,DSL,26.21,False,False,False,False,False,No phone service,28.45,6235-VDHOM,DSL1Month-to-month,Yes,Yes,0.7893328913473892
True,True,Electronic check,Male,True,2001.5,0,Yes,Month-to-month,True,22,Fiber optic,90.97727272727273,False,False,False,False,True,No,89.4,1902-XBTFB,Fiber optic0Month-to-month,Yes,Yes,0.7285365986311866
False,False,Electronic check,Male,False,1799.3,0,Yes,Month-to-month,False,22,Fiber optic,81.78636363636363,False,False,True,False,False,Yes,83.05,0921-OHLVP,Fiber optic0Month-to-month,No,Yes,0.7277919691588033
False,True,Electronic check,Male,False,2012.7,0,Yes,Month-to-month,True,19,Fiber optic,105.93157894736842,False,True,True,True,True,Yes,103.3,5449-FIBXJ,Fiber optic0Month-to-month,Yes,Yes,0.7780668159892365
False,False,Electronic check,Female,False,1194.3,0,Yes,Month-to-month,False,16,Fiber optic,74.64375,False,False,False,False,False,Yes,72.65,4547-LYTDD,Fiber optic0Month-to-month,Yes,Yes,0.725212583932169
True,True,Electronic check,Female,False,1529.2,1,Yes,Month-to-month,False,16,Fiber optic,95.575,False,False,True,False,False,Yes,96.15,5565-FILXA,Fiber optic1Month-to-month,Yes,Yes,0.898939997093306
False,False,Electronic check,Female,False,830.85,0,Yes,Month-to-month,False,10,Fiber optic,83.08500000000001,False,False,True,False,False,Yes,86.45,8861-HGGKB,Fiber optic0Month-to-month,Yes,Yes,0.7842544121420392
True,False,Bank transfer (automatic),Male,False,87.9,0,Yes,Month-to-month,False,2,DSL,43.95,False,False,False,False,False,No,46.6,5968-VXZLG,DSL0Month-to-month,No,Yes,0.7576785412114231
False,False,Electronic check,Female,False,19.3,0,Yes,Month-to-month,False,1,No,19.3,False,False,False,False,False,No,19.3,0761-AETCS,No0Month-to-month,Yes,Yes,0.6902698575874336
False,False,Electronic check,Male,False,294.2,0,Yes,Month-to-month,False,4,Fiber optic,73.55,False,False,False,True,False,No,70.5,3496-LFSZU,Fiber optic0Month-to-month,No,Yes,0.8400998897808143
False,True,Electronic check,Female,False,273.2,0,Yes,Month-to-month,False,3,Fiber optic,91.06666666666666,False,False,True,True,False,Yes,94.9,7398-SKNQZ,Fiber optic0Month-to-month,No,Yes,0.948058967131627
True,False,Electronic check,Female,False,1072.0,0,Yes,Month-to-month,False,14,Fiber optic,76.57142857142857,False,False,False,False,True,Yes,80.45,9921-ZVRHG,Fiber optic0Month-to-month,Yes,Yes,0.7723798531264923
True,False,Bank transfer (automatic),Female,False,177.4,0,Yes,Month-to-month,True,3,DSL,59.13333333333333,True,True,True,False,False,No,64.5,5630-AHZIL,DSL0Month-to-month,No,Yes,0.5104719691044676
False,True,Electronic check,Female,False,853.1,0,Yes,Month-to-month,False,9,Fiber optic,94.78888888888889,False,False,True,True,False,No,89.45,7394-FKDNK,Fiber optic0Month-to-month,Yes,Yes,0.8768228638897808
True,False,Credit card (automatic),Male,False,956.65,0,Yes,Month-to-month,False,13,Fiber optic,73.58846153846153,True,False,False,False,False,No,73.75,4860-IJUDE,Fiber optic0Month-to-month,No,Yes,0.5059560706898177
True,True,Electronic check,Male,False,242.05,0,Yes,Month-to-month,False,3,Fiber optic,80.68333333333334,False,False,False,False,False,No,78.5,9837-BMCLM,Fiber optic0Month-to-month,Yes,Yes,0.930544707229695
False,False,Electronic check,Female,False,402.5,0,Yes,Month-to-month,False,5,Fiber optic,80.5,False,False,False,False,False,Yes,75.6,6198-ZFIOJ,Fiber optic0Month-to-month,No,Yes,0.8655063654654651
True,False,Electronic check,Male,False,49.3,0,Yes,Month-to-month,False,1,DSL,49.3,False,True,False,False,False,No,49.3,3716-UVSPD,DSL0Month-to-month,No,Yes,0.8046407907433497
True,False,Bank transfer (automatic),Male,False,3829.75,1,Yes,Month-to-month,False,52,Fiber optic,73.64903846153847,False,False,False,False,False,Yes,72.95,7693-QPEFS,Fiber optic1Month-to-month,No,Yes,0.7030211511899384
True,False,Electronic check,Female,False,1345.75,0,Yes,Month-to-month,False,18,Fiber optic,74.76388888888889,False,False,False,False,False,Yes,74.15,7801-KICAO,Fiber optic0Month-to-month,No,Yes,0.7646855918224211
True,True,Electronic check,Male,False,1200.15,1,Yes,Month-to-month,False,12,Fiber optic,100.0125,False,False,True,False,True,Yes,99.45,7450-NWRTR,Fiber optic1Month-to-month,Yes,Yes,0.9214595040611679
True,True,Bank transfer (automatic),Female,False,193.8,0,Yes,Month-to-month,True,2,Fiber optic,96.9,False,False,True,False,False,Yes,94.2,3006-XIMLN,Fiber optic0Month-to-month,Yes,Yes,0.9530498780417405
True,True,Credit card (automatic),Male,True,2497.35,1,Yes,One year,False,38,DSL,65.71973684210526,False,True,False,False,True,No,70.15,7657-DYEPJ,DSL1One year,Yes,Yes,0.7108337013702073
True,False,Electronic check,Female,False,70.3,0,Yes,Month-to-month,False,1,Fiber optic,70.3,False,False,False,False,False,No,70.3,6653-CBBOM,Fiber optic0Month-to-month,Yes,Yes,0.9044244425300879
False,True,Mailed check,Male,True,465.7,0,No,Month-to-month,True,7,DSL,66.52857142857142,True,False,True,True,True,No phone service,58.85,0274-JKUJR,DSL0Month-to-month,No,Yes,0.7016562576882296
True,False,Electronic check,Female,False,256.6,0,Yes,Month-to-month,False,3,Fiber optic,85.53333333333335,False,False,False,True,False,Yes,75.85,3519-ZKXGG,Fiber optic0Month-to-month,Yes,Yes,0.9278980598476492
False,False,Electronic check,Female,False,196.4,1,Yes,Month-to-month,False,3,Fiber optic,65.46666666666667,False,False,False,False,True,No,73.85,4854-CIDCF,Fiber optic1Month-to-month,No,Yes,0.7566952784520532
True,False,Bank transfer (automatic),Female,True,1269.55,0,Yes,Month-to-month,True,15,Fiber optic,84.63666666666667,False,False,True,False,False,No,85.9,2189-WWOEW,Fiber optic0Month-to-month,Yes,Yes,0.6733249435138138
False,False,Electronic check,Female,False,127.1,1,Yes,Month-to-month,False,3,DSL,42.36666666666667,False,False,False,False,False,No,45.0,7675-OZCZG,DSL1Month-to-month,Yes,Yes,0.8283693183671738
True,False,Electronic check,Male,False,19.85,0,Yes,Month-to-month,False,1,No,19.85,False,False,False,False,False,No,19.85,0107-WESLM,No0Month-to-month,Yes,Yes,0.7116411874135663
True,True,Electronic check,Male,False,3171.15,1,Yes,Month-to-month,False,37,Fiber optic,85.70675675675676,False,False,False,True,False,Yes,85.7,7137-RYLPP,Fiber optic1Month-to-month,Yes,Yes,0.7531843585168653
True,False,Bank transfer (automatic),Female,True,1565.7,0,Yes,Month-to-month,True,21,Fiber optic,74.55714285714286,False,False,False,True,False,No,74.05,1396-QWFBJ,Fiber optic0Month-to-month,Yes,Yes,0.6615226734333893
True,True,Credit card (automatic),Male,False,463.05,0,Yes,Month-to-month,False,6,Fiber optic,77.175,False,False,False,False,False,No,80.5,9840-DVNDC,Fiber optic0Month-to-month,Yes,Yes,0.8476166867221658
False,False,Electronic check,Male,True,61.15,0,Yes,Month-to-month,False,1,DSL,61.15,True,False,False,False,False,Yes,61.15,1928-BXYIV,DSL0Month-to-month,No,Yes,0.631150657177947
True,False,Electronic check,Male,True,4159.45,1,Yes,Month-to-month,False,49,Fiber optic,84.88673469387754,True,False,False,True,True,Yes,88.2,9681-KYGYB,Fiber optic1Month-to-month,No,Yes,0.6830052913443195
True,False,Electronic check,Female,False,179.25,1,Yes,Month-to-month,False,2,Fiber optic,89.625,False,False,True,False,True,Yes,88.55,4695-WJZUE,Fiber optic1Month-to-month,Yes,Yes,0.9588659680117806
True,True,Credit card (automatic),Female,True,1527.35,0,Yes,Month-to-month,False,18,Fiber optic,84.85277777777777,False,False,False,False,False,Yes,90.0,9492-TOKRI,Fiber optic0Month-to-month,Yes,Yes,0.7111589405380487
